scenario,waypoint,distance_along_m,rx_config_index,rx_config_name,mean_snr_db,capacity_bits_s_hz,time_s,tx_center_x_m,tx_center_y_m,tx_center_z_m
full_wolens,19,14.92,8,Simul_-4,0.8,1.13,,,,
full_wolens,20,15.7,0,Simul_+4,0.3,1.05,,,,
full_wolens,20,15.7,1,Simul_+3,0.3,1.05,,,,
full_wolens,20,15.7,2,Simul_+2,0.3,1.05,,,,
full_wolens,20,15.7,3,Simul_+1,0.3,1.05,,,,
full_wolens,20,15.7,4,Simul_0,0.3,1.05,,,,
full_wolens,20,15.7,5,Simul_-1,0.3,1.04,,,,
full_wolens,20,15.7,6,Simul_-2,0.3,1.04,,,,
full_wolens,20,15.7,7,Simul_-3,0.3,1.04,,,,
full_wolens,20,15.7,8,Simul_-4,0.3,1.05,,,,
full_wolens,21,16.49,0,Simul_+4,0.0,1.0,,,,
full_wolens,21,16.49,1,Simul_+3,0.0,1.0,,,,
full_wolens,21,16.49,2,Simul_+2,0.1,1.0,,,,
full_wolens,21,16.49,3,Simul_+1,0.1,1.01,,,,
full_wolens,21,16.49,4,Simul_0,0.1,1.0,,,,
full_wolens,21,16.49,5,Simul_-1,0.1,1.01,,,,
full_wolens,21,16.49,6,Simul_-2,0.1,1.01,,,,
full_wolens,21,16.49,7,Simul_-3,0.1,1.01,,,,
full_wolens,21,16.49,8,Simul_-4,0.1,1.01,,,,
full_wolens,22,17.27,0,Simul_+4,-0.4,0.94,,,,
full_wolens,22,17.27,1,Simul_+3,-0.3,0.95,,,,
full_wolens,22,17.27,2,Simul_+2,-0.3,0.95,,,,
full_wolens,22,17.27,3,Simul_+1,-0.3,0.95,,,,
full_wolens,22,17.27,4,Simul_0,-0.3,0.95,,,,
full_wolens,22,17.27,5,Simul_-1,-0.2,0.96,,,,
full_wolens,22,17.27,6,Simul_-2,-0.2,0.96,,,,
full_wolens,22,17.27,7,Simul_-3,-0.2,0.96,,,,
full_wolens,22,17.27,8,Simul_-4,-0.2,0.97,,,,
full_wolens,23,18.06,0,Simul_+4,-0.4,0.92,,,,
full_wolens,23,18.06,1,Simul_+3,-0.5,0.92,,,,
full_wolens,23,18.06,2,Simul_+2,-0.5,0.92,,,,
full_wolens,23,18.06,3,Simul_+1,-0.5,0.92,,,,
full_wolens,23,18.06,4,Simul_0,-0.5,0.92,,,,
full_wolens,23,18.06,5,Simul_-1,-0.5,0.91,,,,
full_wolens,23,18.06,6,Simul_-2,-0.5,0.91,,,,
full_wolens,23,18.06,7,Simul_-3,-0.5,0.91,,,,
full_wolens,23,18.06,8,Simul_-4,-0.5,0.91,,,,
full_wolens,24,18.84,0,Simul_+4,-0.7,0.89,,,,
full_wolens,24,18.84,1,Simul_+3,-0.7,0.89,,,,
full_wolens,24,18.84,2,Simul_+2,-0.7,0.89,,,,
full_wolens,24,18.84,3,Simul_+1,-0.7,0.89,,,,
full_wolens,24,18.84,4,Simul_0,-0.6,0.89,,,,
full_wolens,24,18.84,5,Simul_-1,-0.7,0.89,,,,
full_wolens,24,18.84,6,Simul_-2,-0.7,0.89,,,,
full_wolens,24,18.84,7,Simul_-3,-0.6,0.89,,,,
full_wolens,24,18.84,8,Simul_-4,-0.6,0.89,,,,
full_wolens,25,19.63,0,Simul_+4,-0.7,0.88,,,,
full_wolens,25,19.63,1,Simul_+3,-0.7,0.88,,,,
full_wolens,25,19.63,2,Simul_+2,-0.8,0.87,,,,
full_wolens,25,19.63,3,Simul_+1,-0.8,0.88,,,,
full_wolens,25,19.63,4,Simul_0,-0.8,0.87,,,,
full_wolens,25,19.63,5,Simul_-1,-0.8,0.87,,,,
full_wolens,25,19.63,6,Simul_-2,-0.8,0.87,,,,
full_wolens,25,19.63,7,Simul_-3,-0.8,0.87,,,,
full_wolens,25,19.63,8,Simul_-4,-0.8,0.86,,,,
full_wolens,26,20.41,0,Simul_+4,-1.7,0.74,,,,
full_wolens,26,20.41,1,Simul_+3,-1.6,0.75,,,,
full_wolens,26,20.41,2,Simul_+2,-1.6,0.75,,,,
full_wolens,26,20.41,3,Simul_+1,-1.6,0.74,,,,
full_wolens,26,20.41,4,Simul_0,-1.6,0.75,,,,
full_wolens,26,20.41,5,Simul_-1,-1.6,0.74,,,,
full_wolens,26,20.41,6,Simul_-2,-1.5,0.76,,,,
full_wolens,26,20.41,7,Simul_-3,-1.5,0.76,,,,
full_wolens,26,20.41,8,Simul_-4,-1.5,0.76,,,,
full_wolens,27,21.2,0,Simul_+4,-1.3,0.79,,,,
full_wolens,27,21.2,1,Simul_+3,-1.3,0.79,,,,
full_wolens,27,21.2,2,Simul_+2,-1.4,0.79,,,,
full_wolens,27,21.2,3,Simul_+1,-1.3,0.79,,,,
full_wolens,27,21.2,4,Simul_0,-1.3,0.79,,,,
full_wolens,27,21.2,5,Simul_-1,-1.3,0.8,,,,
full_wolens,27,21.2,6,Simul_-2,-1.3,0.79,,,,
full_wolens,27,21.2,7,Simul_-3,-1.4,0.78,,,,
full_wolens,27,21.2,8,Simul_-4,-1.3,0.79,,,,
full_wolens,28,21.98,0,Simul_+4,-1.6,0.75,,,,
full_wolens,28,21.98,1,Simul_+3,-1.6,0.74,,,,
full_wolens,28,21.98,2,Simul_+2,-1.6,0.74,,,,
full_wolens,28,21.98,3,Simul_+1,-1.6,0.75,,,,
full_wolens,28,21.98,4,Simul_0,-1.6,0.75,,,,
full_wolens,28,21.98,5,Simul_-1,-1.6,0.75,,,,
full_wolens,28,21.98,6,Simul_-2,-1.7,0.74,,,,
full_wolens,28,21.98,7,Simul_-3,-1.6,0.75,,,,
full_wolens,28,21.98,8,Simul_-4,-1.7,0.74,,,,
full_wolens,29,22.77,0,Simul_+4,-2.0,0.71,,,,
full_wolens,29,22.77,1,Simul_+3,-1.9,0.71,,,,
full_wolens,29,22.77,2,Simul_+2,-1.9,0.72,,,,
full_wolens,29,22.77,3,Simul_+1,-1.8,0.73,,,,
full_wolens,29,22.77,4,Simul_0,-1.8,0.72,,,,
full_wolens,29,22.77,5,Simul_-1,-1.9,0.72,,,,
full_wolens,29,22.77,6,Simul_-2,-2.0,0.71,,,,
full_wolens,29,22.77,7,Simul_-3,-1.9,0.71,,,,
full_wolens,29,22.77,8,Simul_-4,-1.9,0.72,,,,
full_wolens,30,23.55,0,Simul_+4,-2.3,0.66,,,,
full_wolens,30,23.55,1,Simul_+3,-2.3,0.66,,,,
full_wolens,30,23.55,2,Simul_+2,-2.3,0.67,,,,
full_wolens,30,23.55,3,Simul_+1,-2.3,0.67,,,,
full_wolens,30,23.55,4,Simul_0,-2.3,0.66,,,,
full_wolens,30,23.55,5,Simul_-1,-2.2,0.67,,,,
full_wolens,30,23.55,6,Simul_-2,-2.2,0.67,,,,
full_wolens,30,23.55,7,Simul_-3,-2.2,0.67,,,,
full_wolens,30,23.55,8,Simul_-4,-2.2,0.67,,,,
full_wolens,31,24.34,0,Simul_+4,-3.4,0.52,,,,
full_wolens,31,24.34,1,Simul_+3,-3.3,0.54,,,,
full_wolens,31,24.34,2,Simul_+2,-3.0,0.57,,,,
full_wolens,31,24.34,3,Simul_+1,-2.7,0.6,,,,
full_wolens,31,24.34,4,Simul_0,-2.5,0.62,,,,
full_wolens,31,24.34,5,Simul_-1,-2.4,0.63,,,,
full_wolens,31,24.34,6,Simul_-2,-2.3,0.65,,,,
full_wolens,31,24.34,7,Simul_-3,-2.1,0.67,,,,
full_wolens,31,24.34,8,Simul_-4,-2.0,0.69,,,,
full_wolens,32,25.12,0,Simul_+4,-2.8,0.61,,,,
full_wolens,32,25.12,1,Simul_+3,-2.8,0.6,,,,
full_wolens,32,25.12,2,Simul_+2,-2.8,0.61,,,,
full_wolens,32,25.12,3,Simul_+1,-2.6,0.62,,,,
full_wolens,32,25.12,4,Simul_0,-2.6,0.62,,,,
full_wolens,32,25.12,5,Simul_-1,-2.8,0.61,,,,
full_wolens,32,25.12,6,Simul_-2,-2.8,0.61,,,,
full_wolens,32,25.12,7,Simul_-3,-2.7,0.61,,,,
full_wolens,32,25.12,8,Simul_-4,-2.8,0.61,,,,
full_wolens,33,25.91,0,Simul_+4,-3.2,0.56,,,,
full_wolens,33,25.91,1,Simul_+3,-3.2,0.56,,,,
full_wolens,33,25.91,2,Simul_+2,-3.0,0.58,,,,
full_wolens,33,25.91,3,Simul_+1,-2.8,0.6,,,,
full_wolens,33,25.91,4,Simul_0,-2.8,0.6,,,,
full_wolens,33,25.91,5,Simul_-1,-2.9,0.59,,,,
full_wolens,33,25.91,6,Simul_-2,-2.9,0.6,,,,
full_wolens,33,25.91,7,Simul_-3,-2.8,0.61,,,,
full_wolens,33,25.91,8,Simul_-4,-2.8,0.61,,,,
full_wolens,34,26.7,0,Simul_+4,-2.5,0.63,,,,
full_wolens,34,26.7,1,Simul_+3,-2.7,0.61,,,,
full_wolens,34,26.7,2,Simul_+2,-2.9,0.59,,,,
full_wolens,34,26.7,3,Simul_+1,-2.9,0.59,,,,
full_wolens,34,26.7,4,Simul_0,-2.8,0.61,,,,
full_wolens,34,26.7,5,Simul_-1,-2.7,0.61,,,,
full_wolens,34,26.7,6,Simul_-2,-2.8,0.6,,,,
full_wolens,34,26.7,7,Simul_-3,-2.9,0.59,,,,
full_wolens,34,26.7,8,Simul_-4,-3.0,0.59,,,,
full_wolens,35,27.48,0,Simul_+4,-2.7,0.61,,,,
full_wolens,35,27.48,1,Simul_+3,-2.4,0.64,,,,
full_wolens,35,27.48,2,Simul_+2,-2.7,0.62,,,,
full_wolens,35,27.48,3,Simul_+1,-3.1,0.57,,,,
full_wolens,35,27.48,4,Simul_0,-3.2,0.56,,,,
full_wolens,35,27.48,5,Simul_-1,-3.0,0.58,,,,
full_wolens,35,27.48,6,Simul_-2,-3.0,0.58,,,,
full_wolens,35,27.48,7,Simul_-3,-3.1,0.58,,,,
full_wolens,35,27.48,8,Simul_-4,-3.0,0.58,,,,
full_wolens,36,28.27,0,Simul_+4,-2.7,0.61,,,,
full_wolens,36,28.27,1,Simul_+3,-2.5,0.64,,,,
full_wolens,36,28.27,2,Simul_+2,-2.5,0.64,,,,
full_wolens,36,28.27,3,Simul_+1,-2.7,0.62,,,,
full_wolens,36,28.27,4,Simul_0,-2.8,0.6,,,,
full_wolens,36,28.27,5,Simul_-1,-2.8,0.61,,,,
full_wolens,36,28.27,6,Simul_-2,-2.6,0.63,,,,
full_wolens,36,28.27,7,Simul_-3,-2.4,0.66,,,,
full_wolens,36,28.27,8,Simul_-4,-2.5,0.64,,,,
full_wolens,37,29.05,0,Simul_+4,-2.3,0.67,,,,
full_wolens,37,29.05,1,Simul_+3,-2.3,0.66,,,,
full_wolens,37,29.05,2,Simul_+2,-2.3,0.67,,,,
full_wolens,37,29.05,3,Simul_+1,-2.3,0.66,,,,
full_wolens,37,29.05,4,Simul_0,-2.2,0.67,,,,
full_wolens,37,29.05,5,Simul_-1,-2.1,0.69,,,,
full_wolens,37,29.05,6,Simul_-2,-2.0,0.7,,,,
full_wolens,37,29.05,7,Simul_-3,-2.1,0.68,,,,
full_wolens,37,29.05,8,Simul_-4,-2.2,0.67,,,,
full_wolens,38,29.84,0,Simul_+4,-1.4,0.78,,,,
full_wolens,38,29.84,1,Simul_+3,-1.4,0.78,,,,
full_wolens,38,29.84,2,Simul_+2,-1.6,0.76,,,,
full_wolens,38,29.84,3,Simul_+1,-1.7,0.74,,,,
full_wolens,38,29.84,4,Simul_0,-1.5,0.76,,,,
full_wolens,38,29.84,5,Simul_-1,-1.3,0.79,,,,
full_wolens,38,29.84,6,Simul_-2,-1.3,0.8,,,,
full_wolens,38,29.84,7,Simul_-3,-1.4,0.78,,,,
full_wolens,38,29.84,8,Simul_-4,-1.5,0.77,,,,
full_wolens,39,30.62,0,Simul_+4,-0.6,0.89,,,,
full_wolens,39,30.62,1,Simul_+3,-0.7,0.88,,,,
full_wolens,39,30.62,2,Simul_+2,-0.7,0.88,,,,
full_wolens,39,30.62,3,Simul_+1,-0.8,0.86,,,,
full_wolens,39,30.62,4,Simul_0,-0.8,0.85,,,,
full_wolens,39,30.62,5,Simul_-1,-0.9,0.84,,,,
full_wolens,39,30.62,6,Simul_-2,-0.9,0.84,,,,
full_wolens,39,30.62,7,Simul_-3,-0.9,0.85,,,,
full_wolens,39,30.62,8,Simul_-4,-0.8,0.85,,,,
full_wolens,40,31.41,0,Simul_+4,0.0,0.99,,,,
full_wolens,40,31.41,1,Simul_+3,0.1,1.0,,,,
full_wolens,40,31.41,2,Simul_+2,0.0,1.0,,,,
full_wolens,40,31.41,3,Simul_+1,-0.0,0.98,,,,
full_wolens,40,31.41,4,Simul_0,-0.0,0.99,,,,
full_wolens,40,31.41,5,Simul_-1,0.1,1.0,,,,
full_wolens,40,31.41,6,Simul_-2,0.1,1.01,,,,
full_wolens,40,31.41,7,Simul_-3,0.2,1.02,,,,
full_wolens,40,31.41,8,Simul_-4,0.2,1.02,,,,
full_wolens,41,32.19,0,Simul_+4,1.4,1.23,,,,
full_wolens,41,32.19,1,Simul_+3,1.3,1.21,,,,
full_wolens,41,32.19,2,Simul_+2,1.1,1.19,,,,
full_wolens,41,32.19,3,Simul_+1,1.0,1.18,,,,
full_wolens,41,32.19,4,Simul_0,1.1,1.18,,,,
full_wolens,41,32.19,5,Simul_-1,1.2,1.2,,,,
full_wolens,41,32.19,6,Simul_-2,1.4,1.24,,,,
full_wolens,41,32.19,7,Simul_-3,1.6,1.27,,,,
full_wolens,41,32.19,8,Simul_-4,1.6,1.27,,,,
full_wolens,42,32.98,0,Simul_+4,2.4,1.41,,,,
full_wolens,42,32.98,1,Simul_+3,2.4,1.42,,,,
full_wolens,42,32.98,2,Simul_+2,2.5,1.44,,,,
full_wolens,42,32.98,3,Simul_+1,2.5,1.47,,,,
full_wolens,42,32.98,4,Simul_0,2.6,1.49,,,,
full_wolens,42,32.98,5,Simul_-1,2.7,1.5,,,,
full_wolens,42,32.98,6,Simul_-2,2.7,1.51,,,,
full_wolens,42,32.98,7,Simul_-3,2.7,1.51,,,,
full_wolens,42,32.98,8,Simul_-4,2.8,1.52,,,,
full_wolens,43,33.76,0,Simul_+4,3.7,1.72,,,,
full_wolens,43,33.76,1,Simul_+3,3.8,1.75,,,,
full_wolens,43,33.76,2,Simul_+2,4.0,1.79,,,,
full_wolens,43,33.76,3,Simul_+1,4.0,1.79,,,,
full_wolens,43,33.76,4,Simul_0,3.9,1.77,,,,
full_wolens,43,33.76,5,Simul_-1,3.6,1.71,,,,
full_wolens,43,33.76,6,Simul_-2,3.5,1.67,,,,
full_wolens,43,33.76,7,Simul_-3,3.6,1.7,,,,
full_wolens,43,33.76,8,Simul_-4,4.0,1.78,,,,
full_wolens,44,34.55,0,Simul_+4,5.4,2.14,,,,
full_wolens,44,34.55,1,Simul_+3,5.5,2.18,,,,
full_wolens,44,34.55,2,Simul_+2,5.5,2.18,,,,
full_wolens,44,34.55,3,Simul_+1,5.4,2.16,,,,
full_wolens,44,34.55,4,Simul_0,5.4,2.16,,,,
full_wolens,44,34.55,5,Simul_-1,5.5,2.18,,,,
full_wolens,44,34.55,6,Simul_-2,5.5,2.17,,,,
full_wolens,44,34.55,7,Simul_-3,5.3,2.13,,,,
full_wolens,44,34.55,8,Simul_-4,5.3,2.12,,,,
full_wolens,45,35.33,0,Simul_+4,7.3,2.63,,,,
full_wolens,45,35.33,1,Simul_+3,7.5,2.7,,,,
full_wolens,45,35.33,2,Simul_+2,7.4,2.64,,,,
full_wolens,45,35.33,3,Simul_+1,7.0,2.55,,,,
full_wolens,45,35.33,4,Simul_0,7.1,2.58,,,,
full_wolens,45,35.33,5,Simul_-1,7.4,2.68,,,,
full_wolens,45,35.33,6,Simul_-2,7.4,2.67,,,,
full_wolens,45,35.33,7,Simul_-3,7.1,2.61,,,,
full_wolens,45,35.33,8,Simul_-4,7.1,2.61,,,,
full_wolens,46,36.12,0,Simul_+4,9.4,3.22,,,,
full_wolens,46,36.12,1,Simul_+3,9.3,3.18,,,,
full_wolens,46,36.12,2,Simul_+2,9.3,3.22,,,,
full_wolens,46,36.12,3,Simul_+1,9.4,3.26,,,,
full_wolens,46,36.12,4,Simul_0,9.3,3.22,,,,
full_wolens,46,36.12,5,Simul_-1,9.2,3.2,,,,
full_wolens,46,36.12,6,Simul_-2,9.4,3.26,,,,
full_wolens,46,36.12,7,Simul_-3,9.4,3.28,,,,
full_wolens,46,36.12,8,Simul_-4,9.3,3.23,,,,
full_wolens,47,36.9,0,Simul_+4,11.2,3.82,,,,
full_wolens,47,36.9,1,Simul_+3,11.1,3.76,,,,
full_wolens,47,36.9,2,Simul_+2,11.2,3.79,,,,
full_wolens,47,36.9,3,Simul_+1,11.2,3.78,,,,
full_wolens,47,36.9,4,Simul_0,11.0,3.71,,,,
full_wolens,47,36.9,5,Simul_-1,11.2,3.76,,,,
full_wolens,47,36.9,6,Simul_-2,11.0,3.71,,,,
full_wolens,47,36.9,7,Simul_-3,11.2,3.78,,,,
full_wolens,47,36.9,8,Simul_-4,11.1,3.77,,,,
full_wolens,48,37.69,0,Simul_+4,12.3,4.15,,,,
full_wolens,48,37.69,1,Simul_+3,12.4,4.18,,,,
full_wolens,48,37.69,2,Simul_+2,12.2,4.12,,,,
full_wolens,48,37.69,3,Simul_+1,12.3,4.16,,,,
full_wolens,48,37.69,4,Simul_0,12.3,4.13,,,,
full_wolens,48,37.69,5,Simul_-1,12.5,4.19,,,,
full_wolens,48,37.69,6,Simul_-2,12.3,4.13,,,,
full_wolens,48,37.69,7,Simul_-3,12.6,4.22,,,,
full_wolens,48,37.69,8,Simul_-4,12.4,4.17,,,,
full_wolens,49,38.47,0,Simul_+4,13.0,4.37,,,,
full_wolens,49,38.47,1,Simul_+3,12.9,4.34,,,,
full_wolens,49,38.47,2,Simul_+2,13.0,4.36,,,,
full_wolens,49,38.47,3,Simul_+1,12.8,4.29,,,,
full_wolens,49,38.47,4,Simul_0,13.0,4.35,,,,
full_wolens,49,38.47,5,Simul_-1,12.8,4.29,,,,
full_wolens,49,38.47,6,Simul_-2,13.1,4.4,,,,
full_wolens,49,38.47,7,Simul_-3,12.9,4.32,,,,
full_wolens,49,38.47,8,Simul_-4,13.1,4.36,,,,
full_wolens,50,39.26,0,Simul_+4,13.4,4.45,,,,
full_wolens,50,39.26,1,Simul_+3,13.8,4.59,,,,
full_wolens,50,39.26,2,Simul_+2,13.6,4.53,,,,
full_wolens,50,39.26,3,Simul_+1,13.7,4.58,,,,
full_wolens,50,39.26,4,Simul_0,13.6,4.55,,,,
full_wolens,50,39.26,5,Simul_-1,13.5,4.52,,,,
full_wolens,50,39.26,6,Simul_-2,13.6,4.57,,,,
full_wolens,50,39.26,7,Simul_-3,13.4,4.51,,,,
full_wolens,50,39.26,8,Simul_-4,13.6,4.55,,,,
full_wolens,51,40.04,0,Simul_+4,15.3,5.1,,,,
full_wolens,51,40.04,1,Simul_+3,15.3,5.11,,,,
full_wolens,51,40.04,2,Simul_+2,15.3,5.1,,,,
full_wolens,51,40.04,3,Simul_+1,15.4,5.15,,,,
full_wolens,51,40.04,4,Simul_0,15.5,5.18,,,,
full_wolens,51,40.04,5,Simul_-1,15.5,5.16,,,,
full_wolens,51,40.04,6,Simul_-2,15.4,5.13,,,,
full_wolens,51,40.04,7,Simul_-3,15.4,5.16,,,,
full_wolens,51,40.04,8,Simul_-4,15.5,5.18,,,,
full_wolens,52,40.83,0,Simul_+4,24.2,8.06,,,,
full_wolens,52,40.83,1,Simul_+3,24.2,8.04,,,,
full_wolens,52,40.83,2,Simul_+2,24.2,8.03,,,,
full_wolens,52,40.83,3,Simul_+1,24.1,8.02,,,,
full_wolens,52,40.83,4,Simul_0,24.1,8.03,,,,
full_wolens,52,40.83,5,Simul_-1,24.1,8.03,,,,
full_wolens,52,40.83,6,Simul_-2,24.2,8.03,,,,
full_wolens,52,40.83,7,Simul_-3,24.2,8.05,,,,
full_wolens,52,40.83,8,Simul_-4,24.3,8.07,,,,
full_wolens,53,41.61,0,Simul_+4,28.9,9.6,,,,
full_wolens,53,41.61,1,Simul_+3,28.3,9.41,,,,
full_wolens,53,41.61,2,Simul_+2,27.8,9.24,,,,
full_wolens,53,41.61,3,Simul_+1,27.4,9.09,,,,
full_wolens,53,41.61,4,Simul_0,27.0,8.96,,,,
full_wolens,53,41.61,5,Simul_-1,26.6,8.82,,,,
full_wolens,53,41.61,6,Simul_-2,26.2,8.7,,,,
full_wolens,53,41.61,7,Simul_-3,25.9,8.61,,,,
full_wolens,53,41.61,8,Simul_-4,25.6,8.52,,,,
full_wolens,54,42.4,0,Simul_+4,39.1,12.98,,,,
full_wolens,54,42.4,1,Simul_+3,41.6,13.81,,,,
full_wolens,54,42.4,2,Simul_+2,45.1,14.97,,,,
full_wolens,54,42.4,3,Simul_+1,18.2,6.06,,,,
full_wolens,54,42.4,4,Simul_0,18.3,6.07,,,,
full_wolens,54,42.4,5,Simul_-1,18.1,6.02,,,,
full_wolens,54,42.4,6,Simul_-2,45.5,15.12,,,,
full_wolens,54,42.4,7,Simul_-3,42.0,13.95,,,,
full_wolens,54,42.4,8,Simul_-4,39.5,13.13,,,,
full_wolens,55,43.18,0,Simul_+4,24.9,8.28,,,,
full_wolens,55,43.18,1,Simul_+3,25.2,8.38,,,,
full_wolens,55,43.18,2,Simul_+2,25.5,8.47,,,,
full_wolens,55,43.18,3,Simul_+1,25.9,8.61,,,,
full_wolens,55,43.18,4,Simul_0,26.4,8.77,,,,
full_wolens,55,43.18,5,Simul_-1,26.9,8.94,,,,
full_wolens,55,43.18,6,Simul_-2,27.5,9.15,,,,
full_wolens,55,43.18,7,Simul_-3,28.1,9.35,,,,
full_wolens,55,43.18,8,Simul_-4,28.8,9.57,,,,
full_wolens,56,43.97,0,Simul_+4,24.1,8.02,,,,
full_wolens,56,43.97,1,Simul_+3,24.1,8.0,,,,
full_wolens,56,43.97,2,Simul_+2,24.0,7.98,,,,
full_wolens,56,43.97,3,Simul_+1,24.0,7.98,,,,
full_wolens,56,43.97,4,Simul_0,24.0,7.97,,,,
full_wolens,56,43.97,5,Simul_-1,24.0,7.97,,,,
full_wolens,56,43.97,6,Simul_-2,24.0,7.98,,,,
full_wolens,56,43.97,7,Simul_-3,24.1,8.01,,,,
full_wolens,56,43.97,8,Simul_-4,24.1,8.01,,,,
full_wolens,57,44.75,0,Simul_+4,15.9,5.25,,,,
full_wolens,57,44.75,1,Simul_+3,15.9,5.25,,,,
full_wolens,57,44.75,2,Simul_+2,15.4,5.14,,,,
full_wolens,57,44.75,3,Simul_+1,15.6,5.19,,,,
full_wolens,57,44.75,4,Simul_0,15.5,5.13,,,,
full_wolens,57,44.75,5,Simul_-1,15.0,4.92,,,,
full_wolens,57,44.75,6,Simul_-2,15.2,5.04,,,,
full_wolens,57,44.75,7,Simul_-3,15.2,5.06,,,,
full_wolens,57,44.75,8,Simul_-4,15.5,5.15,,,,
full_wolens,58,45.54,0,Simul_+4,11.8,3.94,,,,
full_wolens,58,45.54,1,Simul_+3,11.5,3.84,,,,
full_wolens,58,45.54,2,Simul_+2,11.7,3.95,,,,
full_wolens,58,45.54,3,Simul_+1,11.6,3.88,,,,
full_wolens,58,45.54,4,Simul_0,11.6,3.91,,,,
full_wolens,58,45.54,5,Simul_-1,11.5,3.88,,,,
full_wolens,58,45.54,6,Simul_-2,11.5,3.84,,,,
full_wolens,58,45.54,7,Simul_-3,11.4,3.77,,,,
full_wolens,58,45.54,8,Simul_-4,11.3,3.77,,,,
full_wolens,59,46.32,0,Simul_+4,8.9,3.12,,,,
full_wolens,59,46.32,1,Simul_+3,8.7,3.01,,,,
full_wolens,59,46.32,2,Simul_+2,8.8,2.99,,,,
full_wolens,59,46.32,3,Simul_+1,9.2,3.08,,,,
full_wolens,59,46.32,4,Simul_0,8.7,2.96,,,,
full_wolens,59,46.32,5,Simul_-1,8.8,2.98,,,,
full_wolens,59,46.32,6,Simul_-2,8.9,3.05,,,,
full_wolens,59,46.32,7,Simul_-3,9.0,3.09,,,,
full_wolens,59,46.32,8,Simul_-4,8.8,3.05,,,,
full_wolens,60,47.11,0,Simul_+4,6.8,2.53,,,,
full_wolens,60,47.11,1,Simul_+3,6.8,2.5,,,,
full_wolens,60,47.11,2,Simul_+2,6.8,2.5,,,,
full_wolens,60,47.11,3,Simul_+1,6.5,2.41,,,,
full_wolens,60,47.11,4,Simul_0,6.7,2.44,,,,
full_wolens,60,47.11,5,Simul_-1,6.6,2.42,,,,
full_wolens,60,47.11,6,Simul_-2,6.7,2.48,,,,
full_wolens,60,47.11,7,Simul_-3,6.7,2.45,,,,
full_wolens,60,47.11,8,Simul_-4,6.9,2.48,,,,
full_wolens,61,47.89,0,Simul_+4,5.3,2.11,,,,
full_wolens,61,47.89,1,Simul_+3,5.0,2.04,,,,
full_wolens,61,47.89,2,Simul_+2,5.2,2.07,,,,
full_wolens,61,47.89,3,Simul_+1,5.2,2.06,,,,
full_wolens,61,47.89,4,Simul_0,5.3,2.08,,,,
full_wolens,61,47.89,5,Simul_-1,5.3,2.1,,,,
full_wolens,61,47.89,6,Simul_-2,5.2,2.09,,,,
full_wolens,61,47.89,7,Simul_-3,5.2,2.09,,,,
full_wolens,61,47.89,8,Simul_-4,5.1,2.06,,,,
full_wolens,62,48.68,0,Simul_+4,4.3,1.88,,,,
full_wolens,62,48.68,1,Simul_+3,4.4,1.89,,,,
full_wolens,62,48.68,2,Simul_+2,4.5,1.9,,,,
full_wolens,62,48.68,3,Simul_+1,4.3,1.85,,,,
full_wolens,62,48.68,4,Simul_0,4.2,1.84,,,,
full_wolens,62,48.68,5,Simul_-1,4.2,1.84,,,,
full_wolens,62,48.68,6,Simul_-2,4.2,1.83,,,,
full_wolens,62,48.68,7,Simul_-3,4.4,1.88,,,,
full_wolens,62,48.68,8,Simul_-4,4.5,1.91,,,,
full_wolens,63,49.46,0,Simul_+4,3.6,1.69,,,,
full_wolens,63,49.46,1,Simul_+3,3.7,1.71,,,,
full_wolens,63,49.46,2,Simul_+2,3.8,1.74,,,,
full_wolens,63,49.46,3,Simul_+1,3.7,1.73,,,,
full_wolens,63,49.46,4,Simul_0,3.8,1.75,,,,
full_wolens,63,49.46,5,Simul_-1,3.8,1.75,,,,
full_wolens,63,49.46,6,Simul_-2,3.8,1.74,,,,
full_wolens,63,49.46,7,Simul_-3,3.7,1.73,,,,
full_wolens,63,49.46,8,Simul_-4,3.5,1.68,,,,
full_wolens,64,50.25,0,Simul_+4,3.7,1.71,,,,
full_wolens,64,50.25,1,Simul_+3,3.7,1.72,,,,
full_wolens,64,50.25,2,Simul_+2,3.8,1.74,,,,
full_wolens,64,50.25,3,Simul_+1,3.9,1.77,,,,
full_wolens,64,50.25,4,Simul_0,4.0,1.78,,,,
full_wolens,64,50.25,5,Simul_-1,4.0,1.78,,,,
full_wolens,64,50.25,6,Simul_-2,3.9,1.77,,,,
full_wolens,64,50.25,7,Simul_-3,3.9,1.77,,,,
full_wolens,64,50.25,8,Simul_-4,3.8,1.75,,,,
full_wolens,65,51.03,0,Simul_+4,3.9,1.77,,,,
full_wolens,65,51.03,1,Simul_+3,3.8,1.74,,,,
full_wolens,65,51.03,2,Simul_+2,3.7,1.72,,,,
full_wolens,65,51.03,3,Simul_+1,3.8,1.75,,,,
full_wolens,65,51.03,4,Simul_0,4.0,1.77,,,,
full_wolens,65,51.03,5,Simul_-1,4.0,1.78,,,,
full_wolens,65,51.03,6,Simul_-2,3.9,1.74,,,,
full_wolens,65,51.03,7,Simul_-3,3.8,1.72,,,,
full_wolens,65,51.03,8,Simul_-4,3.7,1.7,,,,
full_wolens,66,51.82,0,Simul_+4,4.0,1.77,,,,
full_wolens,66,51.82,1,Simul_+3,3.9,1.77,,,,
full_wolens,66,51.82,2,Simul_+2,3.8,1.74,,,,
